id,status,description,lat,lng,created_at,acknowledged_at,closed_at,url,request_type_id,summary,reporter_id
7642206,Archived,"Chevy pickup 65+ MPH",42.37666200000001,-82.947492,1586354345000,1586447563000,1609356600000,"https://seeclickfix.com/api/v2/issues/7642206",22880,"Traffic Complaints",1052097
7642514,Archived,"Vehicles are traveling at excessive speeds along Philip Street between E. Jefferson and Kercheval while small unattended play in and near the roadway.",42.37809300000001,-82.9453005,1586358115000,1586447487000,1612897233000,"https://seeclickfix.com/api/v2/issues/7642514",22880,"Traffic Complaints",0
7644315,Archived,"AGAIN...Vehicles are running the stop signs on W Parkway  ( north & south) @ Meadow Park...MORNING,NOON & NIGHT @ speeds exceeding 50mph. Backing out of your driveway is very hazardous. Speeding is also a very big issue. No speed limit posted on W Parkway from Joy to Chicago. Police monitored the area one day & handed out numerous tickets in 30 minutes & that was almost 2months ago. NEED MORE FREQUENT MONITORING PLEASE",42.36175134659521,-83.26582870112102,1586383763000,1586447448000,1591372979000,"https://seeclickfix.com/api/v2/issues/7644315",22880,"Traffic Complaints",0
7656090,Archived,"I guess this person think they can park on the sidewalk..when the feel like it..I don’t care they have a handicap sign In There window..Or this Coronavirus going around..Why people have to walk in the streets..",42.39994509999997,-83.26956799999998,1586609971000,,1600448461000,"https://seeclickfix.com/api/v2/issues/7656090",22880,"Traffic Complaints",0
7656841,Archived,"Why do this person think they can park on the sidewalk..You see a person on a bike can’t get by..Why do they have to go in the street..There’s a “No Standing” sign in front of Fenkell Apt..if a bike can’t get through..People with children..handicap..etc have to go around ..WHY...WHY..🤔🤔",42.39994509999997,-83.26956799999998,1586631638000,,1601394159000,"https://seeclickfix.com/api/v2/issues/7656841",22880,"Traffic Complaints",0
7657352,Archived,"Racing or high speed driving from 6 mile to 7 mile. Second request for speed bumps,",42.423336000000006,-83.240703,1586647792000,1587135111000,1602611485000,"https://seeclickfix.com/api/v2/issues/7657352",22880,"Traffic Complaints",0
7665894,Archived,"So we got two cars parked on the sidewalk....The Cadillac SUV that always park on the sidewalk and this other car..Have a no standing sign in front of Fenkell Apt..New parking lot I. Back..Don’t understand why people have to walk In the street..🤔🤔🤔",42.39994509999997,-83.26956799999998,1586870454000,,1587134882000,"https://seeclickfix.com/api/v2/issues/7665894",22880,"Traffic Complaints",0
7667864,Archived,"Speeding 70+ MPH, passing vehicle traveling at normal speed dangerously.",42.37666200000001,-82.947492,1586895138000,,1587134853000,"https://seeclickfix.com/api/v2/issues/7667864",22880,"Traffic Complaints",0
7674688,Archived,"NEED MORE NEIGHBORHOOD POLICING! Stay at home order is a joke cars blaring music people shooting people pulling up outside home at 3am!! Cars I’ve never seen. Music vibrating whole house. HELP",42.31515158979684,-83.10288622179253,1587019904000,1587134736000,1595948184000,"https://seeclickfix.com/api/v2/issues/7674688",22880,"Traffic Complaints",0
7680883,Archived,"Speeding and running stop signs all through the neighborhood but especially at pembroke ave and cherrylawn intersection. We need speed cushions here. There’s 2 churches right at that intersection and children that want to play outside in the yard but we don’t feel like it’s safe enough to let them do that with these speeders speeding and speeding through stop signs, all day every day",42.43860547486369,-83.15573743550112,1587133373000,1587134476000,1591375042000,"https://seeclickfix.com/api/v2/issues/7680883",22880,"Traffic Complaints",0
7687348,Archived,"During the summer months, there are 3 to 5 accidents on the corner of Laing and Casino. There are yield signs on Casino but they go right through them. If I may request, I would like to see speed bumps put in place.",42.429117684622746,-82.95178603380919,1587315731000,,1601393835000,"https://seeclickfix.com/api/v2/issues/7687348",22880,"Traffic Complaints",0
7687559,Archived,"Mercury Marquis 70+ MPH",42.37666200000001,-82.947492,1587321315000,,1601393344000,"https://seeclickfix.com/api/v2/issues/7687559",22880,"Traffic Complaints",1052097
7688074,Archived,"White/silver Chrysler van 65+ MPH",42.37666200000001,-82.947492,1587334664000,,1595947978000,"https://seeclickfix.com/api/v2/issues/7688074",22880,"Traffic Complaints",1052097
7692098,Archived,"These person been parking on sidewalk all this week..Don’t understand why..New parking lot in back...These person need to be ticketed",42.39994509999997,-83.26956799999998,1587423537000,,1593619913000,"https://seeclickfix.com/api/v2/issues/7692098",22880,"Traffic Complaints",0
7696873,Archived,"Tractor blocking street",42.33624888334149,-83.0753517150879,1587500950000,,1601393322000,"https://seeclickfix.com/api/v2/issues/7696873",22880,"Traffic Complaints",0
7704659,Archived,"Speeding 4:30 in the morning, running through stop signs. We need speed cushions ASAP",42.43860740000001,-83.1557337,1587631807000,,1601393172000,"https://seeclickfix.com/api/v2/issues/7704659",22880,"Traffic Complaints",0
7707323,Archived,"Nissan/Mazda sedan 70mph",42.37666200000001,-82.947492,1587675150000,,1601392850000,"https://seeclickfix.com/api/v2/issues/7707323",22880,"Traffic Complaints",1052097
7711218,Archived,"Pedestrian Traffic Blocked.14600 Archdale on Ray Monnier(Midfield) fence blocking sidewalk access. I have notified owner 2 weeks ago. (Home Team-Detroit) rehabbing property",42.395764199999995,-83.21611229999999,1587746613000,,1595947938000,"https://seeclickfix.com/api/v2/issues/7711218",22880,"Traffic Complaints",1314109
7711220,Archived,"Pedestrian Traffic Blocked.14600 Archdale on Ray Monnier(Midfield) fence blocking sidewalk access. I have notified owner 2 weeks ago. (Home Team-Detroit) rehabbing property",42.395764199999995,-83.21611229999999,1587746638000,,1595945429000,"https://seeclickfix.com/api/v2/issues/7711220",22880,"Traffic Complaints",1314109
7713172,Archived,,42.36169811455453,-83.2658642401509,1587784907000,,1600445683000,"https://seeclickfix.com/api/v2/issues/7713172",22880,"Traffic Complaints",0
7716386,Archived,"8-10 males frequently gather here and race their mini bikes, motorcycles and cars up and down MLK from the 96 highway to W Grand. 3-4 times a day AND 4-5 times EVERY WEEK. It’s loud AND unsafe for us walking the sidewalk to church",42.33447419514949,-83.09643634770514,1587869555000,,1601392813000,"https://seeclickfix.com/api/v2/issues/7716386",22880,"Traffic Complaints",0
7718158,Archived,"Speeding cars flying up & down Burns & Warren. Cars with no plates doing donuts in Pingree Park off of Canfield.",42.380218660379185,-83.00754812325341,1587937848000,1593621226000,1613146389000,"https://seeclickfix.com/api/v2/issues/7718158",22880,"Traffic Complaints",1793585
7721351,Archived,"Black four-door 70 MPH.",42.37666200000001,-82.947492,1588007935000,1593621186000,1609950586000,"https://seeclickfix.com/api/v2/issues/7721351",22880,"Traffic Complaints",1052097
7721934,Archived,"Car speed",42.26511413260927,-83.15735957173018,1588014509000,1593621141000,1613146409000,"https://seeclickfix.com/api/v2/issues/7721934",22880,"Traffic Complaints",1804699
7722093,Archived,"Cars doing donuts in the grass near the basketball court in Pingree park",42.374020042539314,-83.00499689386673,1588016443000,1593621100000,1611683955000,"https://seeclickfix.com/api/v2/issues/7722093",22880,"Traffic Complaints",1404092
7722107,Archived,"Drag racing on residential small streets while children are out Running the stop signs and going the wrong way",42.37463926408065,-83.00285267972134,1588016653000,1588178313000,1613145710000,"https://seeclickfix.com/api/v2/issues/7722107",22880,"Traffic Complaints",1404092
7722113,Archived,"Drag racing down crane and rohns",42.38045970166725,-83.0058122079915,1588016755000,1588178268000,1613145731000,"https://seeclickfix.com/api/v2/issues/7722113",22880,"Traffic Complaints",1404092
7722123,Archived,"Racing on warren running red lights",42.37814202049597,-83.00707404700627,1588016866000,1588178200000,1613145102000,"https://seeclickfix.com/api/v2/issues/7722123",22880,"Traffic Complaints",1404092
7722629,Archived,"people are speeding through here going over 60 mph",42.418187399519994,-83.25292300432919,1588023182000,1588178150000,1593620035000,"https://seeclickfix.com/api/v2/issues/7722629",22880,"Traffic Complaints",1443394
7722636,Archived,"people do not stop for the stop sign here",42.41875420555311,-83.25293574482203,1588023285000,1588178127000,1608058970000,"https://seeclickfix.com/api/v2/issues/7722636",22880,"Traffic Complaints",1443394
7723004,Archived,"Red Mazda full of 20 year olds running stop signs and speeding",42.37213285980252,-83.0024388870133,1588030238000,1588178058000,1613145692000,"https://seeclickfix.com/api/v2/issues/7723004",22880,"Traffic Complaints",1404092
7723259,Archived,"We need speed bumps or a four way stop sign at Laing and Grayton. People speed down Laing because there are no stop signs between Whittier and Morang. There are multiple accidents at Laing and Grayson all the time. This one is from today, there was an accident here yesterday as well. There is a yield sign on Grayton the people ignore. We’re right by the school and people drive recklessly.",42.42287000000001,-82.95646667000003,1588035734000,1588178014000,1612471883000,"https://seeclickfix.com/api/v2/issues/7723259",22880,"Traffic Complaints",0
7726636,Archived,"Speeding down Blackstone Street between Grandriver and Verne",42.41206680559619,-83.24989780783655,1588087937000,1588177969000,1593619762000,"https://seeclickfix.com/api/v2/issues/7726636",22880,"Traffic Complaints",1652421
7728579,Archived,"4 wheelers and go carts and motoroecycles in park",42.377156305537504,-83.00727377256045,1588112066000,1588177849000,1611684044000,"https://seeclickfix.com/api/v2/issues/7728579",22880,"Traffic Complaints",1404092
7728582,Archived,"This person parking on sidewalk..Can’t get by..Don’t understand why people have to walk on the street..Need to be ticketed..",42.39994509999997,-83.26956799999998,1588112259000,,1593619873000,"https://seeclickfix.com/api/v2/issues/7728582",22880,"Traffic Complaints",0
7728595,Archived,"This person parking on sidewalk..parking lot in back..Why do people have to walk in the street..need to be ticketed",42.39994509999997,-83.26956799999998,1588112505000,,1593619838000,"https://seeclickfix.com/api/v2/issues/7728595",22880,"Traffic Complaints",0
7728617,Archived,"Complained about this car last week..I guess they entitled to park on the sidewalk..A whole parking lot on the back..why do people have to walk in the street or squeeze by..Need to be ticketed",42.39994509999997,-83.26956799999998,1588112879000,,1588177917000,"https://seeclickfix.com/api/v2/issues/7728617",22880,"Traffic Complaints",0
7728740,Archived,"Primer black Dodge Charger 60+ MPH.",42.37666200000001,-82.947492,1588115423000,,1588177881000,"https://seeclickfix.com/api/v2/issues/7728740",22880,"Traffic Complaints",1052097
7729049,Archived,"Non stop speeders. Going 40+ MPH",42.37892382235862,-83.10423944509249,1588121624000,1588177780000,1595945304000,"https://seeclickfix.com/api/v2/issues/7729049",22880,"Traffic Complaints",1847847
7731965,Archived,"Multiple cars per days going sixty plus mph down a residential road. Five children were out playing yesterday at the corner of Maxwell and Canfield when these cars came barreling down the road.",42.3734945938498,-83.00810337066652,1588168082000,1588177734000,1613145492000,"https://seeclickfix.com/api/v2/issues/7731965",22880,"Traffic Complaints",148651
7732173,Archived,"cars are speeding down burns both ways while children are out playing and on bikes. a stop sign is needed at burns and chapin",42.38324979999999,-83.01056050000001,1588169348000,1588177697000,1604070063000,"https://seeclickfix.com/api/v2/issues/7732173",22880,"Traffic Complaints",1069412
7734246,Archived,"Noise Pollution",42.4010729,-82.9700448,1588193864000,,1608059675000,"https://seeclickfix.com/api/v2/issues/7734246",22880,"Traffic Complaints",0
7737894,Archived,"Hi I live at 16706 Blackstone just south of grand river. Large trucks are coming through the neighborhood. On Blackstone and Trinity, turning down Verne to Burt Road. They're working on grand river, but going to the vacant lot on Burt Road where they stored a lot of their equipment and materials at the vacant lot. They're causing a lot of noise, dropping rocks and debris on the streets. Why can’t they go down Grand river the lot is right at Grand River and Burt Road.?",42.38338037414719,-83.10247705221246,1588252224000,,1605553692000,"https://seeclickfix.com/api/v2/issues/7737894",22880,"Traffic Complaints",1307637
7739088,Archived,"There has been several bad accidents at this intersection.  Requesting a 4 way stop light.",42.42306500000001,-82.955902,1588265504000,,1605634725000,"https://seeclickfix.com/api/v2/issues/7739088",22880,"Traffic Complaints",1691572
7745562,Archived,"Illegal vehicles with no plates uses this street as a shortcut to travel and speed up and down this street.. Fitzpatrick Ave from Southfield to Memorial.",42.36153909999999,-83.21342779999999,1588361152000,,1605551159000,"https://seeclickfix.com/api/v2/issues/7745562",22880,"Traffic Complaints",0
7746302,Archived,"Two vehicles racing down the street exceeding speed limits.",42.375454482322795,-83.00719005541993,1588374147000,,1604069831000,"https://seeclickfix.com/api/v2/issues/7746302",22880,"Traffic Complaints",0
7746764,Archived,"I reported this two days ago, it hasn’t stopped. Huge Trucks picking up and dropping off equipment and cement materials to vacant lot at Grand River and Burt road. Instead of going down Grand River or Burt road. They are turning down Blackstone and Trinity, then Verne to Burt road. This truck parked on the opposite side of street next to my neighbors house, got out, left the truck running and wiped the dirt and dust off his tires. There was a similar size truck parked behind him with the truck running this guy was smoking a cigarette. These trucks are noisy, coming through the neighborhood. They wouldn’t do this in the suburbs.",42.38338037414719,-83.10247705221246,1588385684000,,1605553807000,"https://seeclickfix.com/api/v2/issues/7746764",22880,"Traffic Complaints",0
7747121,Archived,,42.39169462587239,-83.2269636880474,1588393557000,,1602604773000,"https://seeclickfix.com/api/v2/issues/7747121",22880,"Traffic Complaints",1560282
7748507,Archived,,42.37945859727861,-83.10421879759951,1588419586000,,1605554126000,"https://seeclickfix.com/api/v2/issues/7748507",22880,"Traffic Complaints",0
7749175,Archived,,42.4308286,-83.2459378,1588435829000,1608059729000,1608062411000,"https://seeclickfix.com/api/v2/issues/7749175",22880,"Traffic Complaints",1563767
7752826,Archived,"Parking on front lawn. Ongoing problem!",42.4105911,-83.20690669999999,1588538384000,,1608059982000,"https://seeclickfix.com/api/v2/issues/7752826",22880,"Traffic Complaints",1176179
7752872,Archived,"May we please have speed bumps placed on every block on Manor St. between Chicago and Joy Rd.? There are liquor stores at each end of the street with no stop signs from one end to the other [for South/North bound traffic]. Cars drive at high speeds through this neighborhood while children are playing.",42.362514000000004,-83.1663495,1588539558000,,1602605569000,"https://seeclickfix.com/api/v2/issues/7752872",22880,"Traffic Complaints",0
7753130,Archived,,42.4147387,-83.2275142,1588546114000,1608060066000,1608062507000,"https://seeclickfix.com/api/v2/issues/7753130",22880,"Traffic Complaints",0
7753256,Archived,"silver Honda and older model white SUVturned on burns from gratiot FLYING while my son and other children outside on the block.  DO SOMETHING NOW! ENOUGH IS ENOUGH!",42.38324979999999,-83.01056050000001,1588549057000,,1604070141000,"https://seeclickfix.com/api/v2/issues/7753256",22880,"Traffic Complaints",1069412
7769447,Archived,"Driver of truck ran stop sign full tilt",42.35300942077677,-83.25111939793689,1588792935000,,1602617866000,"https://seeclickfix.com/api/v2/issues/7769447",22880,"Traffic Complaints",0
7769985,Archived,"The resident at 14611 illegally parks a commercial tow truck in his driveway which causes problems to the roadway.  The truck is cracking the asphalt roadway",42.39596700000001,-83.1950325,1588800515000,,1608060257000,"https://seeclickfix.com/api/v2/issues/7769985",22880,"Traffic Complaints",0
7770441,Archived,"Parking vehicle on front lawn and cross walkway",42.4105911,-83.20690669999999,1588809863000,,1608060385000,"https://seeclickfix.com/api/v2/issues/7770441",22880,"Traffic Complaints",1176179
7770442,Archived,"Parking vehicle on front lawn and cross walkway",42.4105911,-83.20690669999999,1588809867000,,1593619703000,"https://seeclickfix.com/api/v2/issues/7770442",22880,"Traffic Complaints",1176179
7776239,Archived,"Drivers frequently speed along this roadway, and motorcyclists often race through here with bikes that clearly violate City of Detroit noise ordinances. On the weekends, there will also be cars that race each other in this area.",42.32853234678253,-83.05257439613344,1588891843000,,1603914799000,"https://seeclickfix.com/api/v2/issues/7776239",22880,"Traffic Complaints",1565739
7776453,Archived,"This person parked on side walk..Why do people have to walk around them to get by..",42.39994509999997,-83.26956799999998,1588895942000,,1593619653000,"https://seeclickfix.com/api/v2/issues/7776453",22880,"Traffic Complaints",0
7780935,Archived,"Two cars ( orange / black Charger and Challenger) racing down McClellan between the hours of 5pm and 2am on weekdays and all day on Saturday and Sundays. Constant loud acceleration and screeching tires. Donuts and other dangerous behavior",42.39017989999996,-83.00658359999997,1588966037000,,1604071223000,"https://seeclickfix.com/api/v2/issues/7780935",22880,"Traffic Complaints",0
7784463,Archived,"Traffic is cutting down Church going between Michigan Ave, Trumbull, Rosa Parks and the gas station on Michigan Ave. they are doing so to avoid the lights and are driving crazy fast all day and night. please consider adding some of the speed bumps the Mayor was really excited to put all over the city.",42.3301749,-83.06845679999999,1589043546000,,1603915222000,"https://seeclickfix.com/api/v2/issues/7784463",22880,"Traffic Complaints",0
7785254,Archived,"Hispanic/Middle Eastern male speeding up and down St.Lawrence & Wagner on a Yellow ATV on a daily basis.",42.335451000000006,-83.14614449999999,1589067861000,,1602609893000,"https://seeclickfix.com/api/v2/issues/7785254",22880,"Traffic Complaints",0
7790282,Archived,"Tractor and trucks blocking street",42.33715887646759,-83.07481527328493,1589214726000,,1603915299000,"https://seeclickfix.com/api/v2/issues/7790282",22880,"Traffic Complaints",0
7791921,Archived,"peed Sunday. or spied Excessive speeding on this block. My car was side swiped by a speeding motorist that kept going. Request bumps asap. The block behind me on Berg has the speed bumps. So now we have there traffic on my block racing up the street from 45 to 55mph. I pray that they do hit a child. They come from Grand River to Grayfield through Margareta to Seven Mile and vice versa. This accident was Sunday, May 3rd, 2020 between 8-12pm. They waited 4hrs for a tow truck but I didn't know they hit my car until after they left so I do not have a license plate number. Please install the spied bumps. It does not make sense to put speed bumps on side of the old golf course and neglect to put it on the other side. As I said before we just inherited their traffic problem and it's a night mare. Thks problem is 24 hours a day not just at night when my car was hit. Thank you, Me Marks 312-265-8223",42.424733,-83.26927400000001,1589232533000,,1602605794000,"https://seeclickfix.com/api/v2/issues/7791921",22880,"Traffic Complaints",1433984
7793475,Archived,"traffic speeding down strathmoor",42.4051723,-83.1881953,1589260313000,1608060482000,1614027339000,"https://seeclickfix.com/api/v2/issues/7793475",22880,speeding,1318752
7794920,Archived,"GUARD RAIL DOWN",42.398675999999995,-82.982034,1589283061000,,1602605863000,"https://seeclickfix.com/api/v2/issues/7794920",22880,"Traffic Complaints",0
7794934,Archived,"GUARD RAIL DOWN",42.396812999999995,-82.98690975,1589283525000,,1602605892000,"https://seeclickfix.com/api/v2/issues/7794934",22880,"Traffic Complaints",0
7802497,Archived,"This company constantly uses a Marked NO TRUCK route as a shortcut to the freeway, I have asked them to stop, they said F*ck you call the police they won't do anything about it and laughed and drove off",42.336954000000006,-83.07374850000001,1589389459000,,1589402650000,"https://seeclickfix.com/api/v2/issues/7802497",22880,"Traffic Complaints",0
7808886,Archived,"Cars speed down this street daily and dont care if they drive on wrong sides of boulevard either.  Some accident is going to happen with a car or pedestrian if it keeps up.",42.412274999999994,-83.2445865,1589480818000,,1607697004000,"https://seeclickfix.com/api/v2/issues/7808886",22880,"Traffic Complaints",0
7809845,Archived,"Another captured accident on corner or Pilgrim and Asbury Park from speeding.  The last accident the vehicle almost hit my home I have purchased boulders to try to prevent such contact.",42.33262133864332,-83.0441024999999,1589493814000,1608060581000,1608062777000,"https://seeclickfix.com/api/v2/issues/7809845",22880,"Traffic Complaints",0
7809947,Archived,"Another car passing me and my kids with 60 mph, right by the stop sign.",42.38255699999999,-83.089221,1589495749000,,1595947745000,"https://seeclickfix.com/api/v2/issues/7809947",22880,"Traffic Complaints",1745165
7819859,Archived,"People are parking cars on front lawn",42.3682497,-83.2451014,1589639817000,,1608060881000,"https://seeclickfix.com/api/v2/issues/7819859",22880,"Traffic Complaints",1555718
7821063,Archived,"This person want  to park back on the side walk..why..No standing sign in front of building..why do people have to walk in the street",42.39994509999997,-83.26956799999998,1589666327000,,1593619589000,"https://seeclickfix.com/api/v2/issues/7821063",22880,"Traffic Complaints",0
7821283,Archived,"Approx 8-8:30p every evening car traffic making handoffs occur. Also there is a vehicle that parks in the alleyway behind the homes and sleeps over night.",42.336516100000026,-83.14579250000001,1589673266000,,1605641703000,"https://seeclickfix.com/api/v2/issues/7821283",22880,"Traffic Complaints",0
7823655,Archived,"Basketball stand and rim installed in the street. Blocking traffic flow.",42.40299970000002,-83.20599900000005,1589737644000,,1607456339000,"https://seeclickfix.com/api/v2/issues/7823655",22880,"Traffic Complaints",0
7826092,Archived,"Taupe color town and country van.",42.3471801,-83.13660829999999,1589797275000,,1589821750000,"https://seeclickfix.com/api/v2/issues/7826092",22880,"Traffic Complaints",0
7828340,Archived,"WE THE RESIDENTS OF W GRAND BLVD NEED TO HAVE SPEED BUMPS INSTALLED TO SLOW THESE SPEEDER DOWN, THAT GO AND COME TO RIVERSIDE PARK . STARTING FROM FORT ST AND W GRAND BLVD TO W JEFFERSON AND W GRAND BLVD.",42.313176,-83.0825055,1589815568000,1602688020000,1611683221000,"https://seeclickfix.com/api/v2/issues/7828340",22880,"Traffic Complaints",1048243
7831627,Archived,"There are too many cars speeding up and down Lawton, northbound to Davison and southbound to W. Grand Blvd.  The City needs to put up speed bumps,like the ones on Calvert and Burlingame. There are alot of women and children in this neighborhood.  If they put the speed bumps in,  a tragedy can be avoided. These cars are going over 50-60 mph.",42.38562499999999,-83.1205559,1589840357000,1602606013000,1602611535000,"https://seeclickfix.com/api/v2/issues/7831627",22880,"Traffic Complaints",0
7831975,Archived,,42.3156951,-83.0874762,1589846132000,,1605641764000,"https://seeclickfix.com/api/v2/issues/7831975",22880,"Traffic Complaints",1869888
7832719,Archived,"we have speeders a during day and on 5/17/2020 it was and accident involving a Amazon worker backing out driveway when a speeder hit car and overturned we are requesting speed bump to be installed",42.4252177,-82.9386945,1589858356000,,1602606075000,"https://seeclickfix.com/api/v2/issues/7832719",22880,"Traffic Complaints",0
7840402,Archived,"Day in and day out people on their quadbikes, gas powered sit scooters, pocket rockets, regular motor cycles, SUVs blaring music speeding, and regular cars speed up and down this 17200 block of Fenton. and i mean. SPEEDING. enough for it to make the house shake. Whether its 3am, 11pm, 9pm, 5pm, or as early as 10am. people have taken their track needs to this block. I'm not sure if because other blocks have speed bumps or because our block is usually quiet. Children play basketball and bike and play outside in this neighborhood. GOD forbid.. please let it not happen.. some enforcement of neighborhood speed limits NEEDS to happen.",42.41626200000002,-83.2821345,1589940533000,1608061078000,1608062205000,"https://seeclickfix.com/api/v2/issues/7840402",22880,"Traffic Complaints",0
7846027,Archived,"ATVs driving recklessly on the road. I thought there was going to be a crack down of these?",42.325621670000004,-83.09238333,1590005691000,,1605641813000,"https://seeclickfix.com/api/v2/issues/7846027",22880,"Traffic Complaints",0
7851590,Archived,"There are so many accidents on the corners of Schoenherr/Lappin.  We are asking for additional traffic lights or speed bumps to be placed in the streets.",42.437151,-82.9847025,1590078198000,,1602606450000,"https://seeclickfix.com/api/v2/issues/7851590",22880,"Traffic Complaints",1871467
7852765,Archived,"Car took out the fence to tennis court at Stoepel Park",42.39478806788949,-83.23696513066182,1590089481000,,1608061158000,"https://seeclickfix.com/api/v2/issues/7852765",22880,"Traffic Complaints",1248075
7854889,Archived,"People are starting to drag race on a residential street at all hours of the day and late at night! There are a lot of small children playing in the day time!",42.4156391,-83.1632461,1590124685000,,1605639623000,"https://seeclickfix.com/api/v2/issues/7854889",22880,"Traffic Complaints",0
7857268,Archived,,42.428241000000014,-83.1671145,1590157927000,,1605639718000,"https://seeclickfix.com/api/v2/issues/7857268",22880,"Traffic Complaints",0
7858822,Archived,"Motorists speed down street from Moross to Morang, mostly during the day. Small children at home playing. I'm afraid someone will get hurt.  Please install speed limit signs, speed monitors, or speed bumps.",42.42343561387908,-82.93558930310698,1590174444000,,1602606612000,"https://seeclickfix.com/api/v2/issues/7858822",22880,"Traffic Complaints",0
7864024,Archived,"Detroit has installed speed bumps on several streets in the area. The 16500 block of Tacoma St, Detroit, MI 48205 has been experiencing an increase of excessive speeding and care less driving now that we've hit Spring. We need the city to install speed bumps to tame the traffic speeding down this residential street that's home to several households with small children, disabled and elderly. The speeding has become a nuisance and a public safety issue.",42.44189012061982,-82.94846713542937,1590274149000,,1602606554000,"https://seeclickfix.com/api/v2/issues/7864024",22880,"Traffic Complaints",1798246
7864030,Archived,"Hispanic males speeding up & down ONE WAY St.Lawrence & Wagner on ATV's.  2 (yellow) ATV's & 1 (white) ATV.",42.335445413633366,-83.14614057540894,1590274227000,,1603813099000,"https://seeclickfix.com/api/v2/issues/7864030",22880,"Traffic Complaints",0
7866618,Archived,"Loud music. The male driver plays loud music sitting in his mini van. He ignored a request to turn it down and turned it up even louder.",42.3820641,-83.14181820000003,1590342527000,,1608061258000,"https://seeclickfix.com/api/v2/issues/7866618",22880,"Traffic Complaints",0
7867451,Archived,"Driving a motor vehicle off road in Rouge ParkPic taken West Parkway S of Joy Rd",42.35684475520615,-83.26481247576727,1590366644000,,1605551358000,"https://seeclickfix.com/api/v2/issues/7867451",22880,"Traffic Complaints",0
7868108,Archived,"Drag racing",42.4438151,-83.20614230000002,1590388955000,,1608061362000,"https://seeclickfix.com/api/v2/issues/7868108",22880,"Traffic Complaints",1386035
7868534,Archived,"The intersection of Fordham and Rex. Rex Street is north/southbound and Fordham is East/westbound. This intersection is one block east of E 7 Mile. The flow of cars through these neighborhoods are excessively over 40 mph. Especially on Rex. There have been many unreported accidents at this intersection and unlimited nearly missed accidents due to drivers failing to obey the posted yield sign. A dog was hit two days ago due to the driver speeding eastbound on Fordham trying to avoid a collision with a vehicle traveling southbound on Rex. Stop signs and speed bumps would slow these vehicles that are traveling through our neighborhood.  Now that many people are home due to the pandemic I am afraid that this is going to become a tragic problem.",42.434750096869806,-82.95820401266222,1590406541000,1605636803000,1605636850000,"https://seeclickfix.com/api/v2/issues/7868534",22880,"Traffic Complaints",0
7869031,Archived,"Brown SUV Kia no plate also a brown Ford Taurus again no plates.people are speeding all day.",42.3471801,-83.13660829999999,1590418053000,,1601392516000,"https://seeclickfix.com/api/v2/issues/7869031",22880,"Traffic Complaints",0
7869158,Archived,"This Mustang was driving on Braile at a very high speed several times Sunday evening. The driver returned to 8650 Braile (parked in photo after fast driving) where there is a full time commercial auto repair operating. This part of the street has excessive traffic and often is impassable due to customer cars and people in the street. Cars often leave this address at a high rate of speed down Braile after being repaired. This has been going on for a long time.",42.356393999999995,-83.24298,1590419815000,,1605551609000,"https://seeclickfix.com/api/v2/issues/7869158",22880,"Traffic Complaints",0
7870034,Archived,,42.426153,-82.940904,1590435585000,,1593103603000,"https://seeclickfix.com/api/v2/issues/7870034",22880,"Traffic Complaints",0
7870790,Archived,"Drinking and driving on Atwater",42.33289694345696,-83.02797769871681,1590451777000,,1602617082000,"https://seeclickfix.com/api/v2/issues/7870790",22880,"Traffic Complaints",0
7870857,Archived,"speeders running through the stop sign repeatedly. Detroit police will not have a problem witnessing this constant barage of speeders.  there will be a tragic accident if the police will not deal with this matter.",42.4414188,-83.14377139999999,1590453639000,,1600448586000,"https://seeclickfix.com/api/v2/issues/7870857",22880,"Traffic Complaints",1515123
7870899,Archived,"cars are running the stop sign where children are planning.  please help us before someone gets hurt!!!!!!",42.4414188,-83.14377139999999,1590454364000,,1605639781000,"https://seeclickfix.com/api/v2/issues/7870899",22880,"Traffic Complaints",1836913
7870963,Archived,"Black Dodge Ram pickup truck speeds down St.Lawrence on a daily basis.  Michigan Plate# CE 02498.  Middle Eastern male, early 20's.  Resides at 5759 St.Lawrence.",42.335451000000006,-83.14614449999999,1590456247000,,1603813138000,"https://seeclickfix.com/api/v2/issues/7870963",22880,"Traffic Complaints",0
7872701,Archived,"Car parked on sidewalk.",42.403079986572266,-82.94174194335938,1590498468000,,1603998989000,"https://seeclickfix.com/api/v2/issues/7872701",22880,"Traffic Complaints",1565119
7886014,Archived,"Boys riding back and forth on mini bikes at a high rate of speed. Mini bike don’t have any brakes so they are using their feet to try to stop.",42.40570619999997,-83.0299348,1590533093000,,1604000943000,"https://seeclickfix.com/api/v2/issues/7886014",22880,"Traffic Complaints",0
7886165,Archived,"Every since the beginning of the school year I requested for Speed Humps, for fear of hitting the children trying too go around the bus, Thank God it was not one of the children but the speeding car did hit my cousin vehicle. My 8yo plays outdoors and I worry a whole lot. How can I get Speed Humps?",42.3721671,-83.1084754,1590535108000,,1605554359000,"https://seeclickfix.com/api/v2/issues/7886165",22880,"Traffic Complaints",1422254
7886736,Archived,"At night drag racing. During the day drag racing. Right in front of the school drag racing. In front of the liquor store. We need speed bumps on Maxwell",42.3738967828917,-83.00861279856775,1590544946000,,1602606721000,"https://seeclickfix.com/api/v2/issues/7886736",22880,"Traffic Complaints",0
